Department,Entity,Transaction Date,Product Family,Description,Supplier Name,Transaction Number,Amount
DESNZ,UKAEA,7/29/2024,Research,Expense - Fusion,University of York - GBP,5183404,2344
DESNZ,UKAEA,7/29/2024,Research,Expense - Fusion,Oxford University - GBP,5183405,2027.84
DESNZ,UKAEA,7/29/2024,Research,Expense - Fusion,University of York - GBP,5183406,1219
DESNZ,UKAEA,7/29/2024,Research,Expense - Fusion,University of York - GBP,5183406,1697.75
DESNZ,UKAEA,7/29/2024,Research,Expense - Fusion,University of York - GBP,5183407,1697.75
DESNZ,UKAEA,7/29/2024,Research,Expense - Fusion,University of York - GBP,5183407,1219
DESNZ,UKAEA,7/29/2024,Research,Expense - Other,University of Oxford,5183409,7154.58
DESNZ,UKAEA,7/29/2024,Research,Expense - Fusion,Oxford University - GBP,5183410,3000
DESNZ,UKAEA,7/29/2024,Research,Expense - Fusion,University of Oxford,5183411,2860
DESNZ,UKAEA,7/29/2024,Waste Management,Expense - Fusion,Socotec UK Limited,5183412,544.8
DESNZ,UKAEA,7/29/2024,Engineering Goods,Expense - Other,Acres Engineering Ltd,5183415,900
DESNZ,UKAEA,7/29/2024,Temporary Staff - Industrial Placements,Expense - Other,Element Digital Engineering Ltd,5183419,27815.11
DESNZ,UKAEA,7/29/2024,Learning and Development,Expense - Other,Sundry Supplier,5183420,848.33
DESNZ,UKAEA,7/29/2024,Communications,Expense - Overheads,Hobs Reprographics Plc,5183422,2388
DESNZ,UKAEA,7/29/2024,Engineering Goods,Expense - Fusion,Laser Engraving Ltd,5183424,1250.5
DESNZ,UKAEA,7/29/2024,Operational Goods,Expense - Property,Arco Ltd,5183429,895
DESNZ,UKAEA,7/29/2024,Engineering Goods,Expense - Other,Norbar Torque Tools Ltd,5183437,786.04
DESNZ,UKAEA,7/29/2024,Travel,Expense - Overheads,Employee Expenses,20022585,582
DESNZ,UKAEA,7/29/2024,Travel,Expense - Overheads,Employee Expenses,20022585,650
DESNZ,UKAEA,7/29/2024,Expense - Other Employee Expenses,Expense - Overheads,Employee Expenses,20022597,827
DESNZ,UKAEA,7/29/2024,Expense - Other Employee Expenses,Expense - Overheads,Employee Expenses,20022597,1552.5
DESNZ,UKAEA,7/29/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20022612,4672.6
DESNZ,UKAEA,7/29/2024,Relocation Costs,Expense - Other,Employee Expenses,20022624,3936.97
DESNZ,UKAEA,7/29/2024,Travel,Expense - Other,Employee Expenses,20022626,2781.22
DESNZ,UKAEA,7/29/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20022638,1338.91
DESNZ,UKAEA,7/30/2024,Engineering Goods,Expense - Fusion,Marshallton Research,5183311,3939.87
DESNZ,UKAEA,7/30/2024,ICT,Expense - Fusion,IRS Systementwicklung GmbH,5183361,3881.37
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Cool-Therm (UK) Limited,5173199,3878.8
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Cool-Therm (UK) Limited,5173206,-3878.8
DESNZ,UKAEA,8/4/2024,Waste Management,Expense - Fusion,Jacobs U.K. Limited,5173661,19201.95
DESNZ,UKAEA,8/4/2024,Waste Management,Expense - Fusion,Jacobs U.K. Limited,5173662,8266.52
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Altrad Babcock Limited,5173669,-11458
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5173684,23850
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Bojen Electrical Ltd,5173703,9879.12
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Idverde Ltd,5173714,1164
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5173768,36675
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Idverde Ltd,5173780,702.87
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Idverde Ltd,5173781,6073.8
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Property,Jacobs U.K. Limited,5173787,14945.9
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Support Services,BOC Ltd,5173816,909.27
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Fusion,Synectics Security Limited,5173818,60763.6
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Fusion,Jacobs U.K. Limited,5173823,19983
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Jacobs Clean Energy Ltd - GBP,5173834,66209.98
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,Associated Asphalt Contracting Ltd,5173852,21857.58
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,Associated Asphalt Contracting Ltd,5173852,59795.7
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,Associated Asphalt Contracting Ltd,5173852,61417.97
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,Associated Asphalt Contracting Ltd,5173852,574036.21
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Bojen Electrical Ltd,5173853,9723.6
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Altrad Babcock Limited,5173866,772.36
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5173883,525
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5173884,4450
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5173889,2000
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,Greenford Limited,5173920,203449.4
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5173936,6000
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5173937,5000
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Ideal Flooring (Oxford) Ltd,5173968,13794.4
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,SouthernsBroadstock Limited,5173974,-1550
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,McLaughlin & Harvey Limited PBA OAS Phase 3,5173987,24155
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,Ameresco Ltd,5173989,68936.75
DESNZ,UKAEA,8/4/2024,Temporary Staff - Industrial Placements,Expense - Other,Jacobs U.K. Limited,5174003,16610
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Inspectas Compliance Ltd,5174026,1068
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Fusion,Graham Asset Management Ltd,5174145,45748.72
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Graham Asset Management Ltd,5174145,6297.83
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Graham Asset Management Ltd,5174145,25906.29
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Graham Asset Management Ltd,5174145,91646.96
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Graham Asset Management Ltd,5174145,3148.91
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Graham Asset Management Ltd,5174145,18128.94
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,BOC Ltd,5174152,551.84
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Ductclean (UK) Limited t/a DCUK FM,5174154,17244.4
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,BOC Ltd,5174156,689.95
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Integra Buildings Limited,5174184,40500
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Altrad Babcock Limited,5174228,4793
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Altrad Babcock Limited,5174241,11458
DESNZ,UKAEA,8/4/2024,Waste Management,Expense - Fusion,Adler and Allan Ltd,5174292,4753.21
DESNZ,UKAEA,8/4/2024,Construction,Expense - Other,Optimum Electrical Engineering Limited,5174301,88038.07
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,BOC Ltd,5174360,666.45
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Gunfire Ltd,5174385,644
DESNZ,UKAEA,8/4/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Fusion,Iab Lab Ltd,5174417,8250.8
DESNZ,UKAEA,8/4/2024,Office Solutions,Expense - Fusion,RS Components Ltd,5174420,2834.1
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5174420,16511.85
DESNZ,UKAEA,8/4/2024,Learning and Development,Expense - Support Services,Premier People Solutions T/A Premier Partnership,5174421,550
DESNZ,UKAEA,8/4/2024,Learning and Development,Expense - Support Services,Premier People Solutions T/A Premier Partnership,5174422,895
DESNZ,UKAEA,8/4/2024,Waste Management,Expense - Fusion,GL Events UK Limited T/A Spaciotempo,5174423,850
DESNZ,UKAEA,8/4/2024,Learning and Development,Expense - Support Services,Premier People Solutions T/A Premier Partnership,5174425,3119
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Specnow Ltd,5174426,321849
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Support Services,Dun & Bradstreet Ltd,5174427,5800
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,SIGA UK Limited (T/a Siga Filtration),5174428,6361
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Property,Baker Bond & Green  Limited,5174429,11171.88
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,T I Engineering Ltd,5174432,974
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,Staubli ( UK) Ltd,5174433,1140.74
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5174435,1501.74
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,SMC Pneumatics UK Ltd,5174437,575.7
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Fusion,IDOM UK Ltd,5174439,15540.79
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Fusion,IDOM UK Ltd,5174439,32747.85
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Shoal Group Limited,5174441,-568.8
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Shoal Group Limited,5174442,1749.6
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Shoal Group Limited,5174443,1749.6
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Crane Care Ltd,5174445,3725
DESNZ,UKAEA,8/4/2024,ICT,Expense - Fusion,Academia,5174446,45483.25
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Eland Cables,5174447,1299.6
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Other,Haseltine Lake Kempner LLP,5174454,5035.79
DESNZ,UKAEA,8/4/2024,Learning and Development,Expense - Support Services,The Active Bystander Training Company Ltd,5174456,700
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Other,Appleyard Lees IP LLP,5174459,1560.2
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Other,Appleyard Lees IP LLP,5174461,6631.5
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Support Services,Managing For Quality Ltd (Mfq),5174462,2720
DESNZ,UKAEA,8/4/2024,ICT,Expense - Property,Computacenter UK Ltd,5174463,13597.5
DESNZ,UKAEA,8/4/2024,Single Asset Purchases,Expense - Fusion,IPG Photonics (UK) Limited,5174464,24227.5
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,B & M Engineers Ltd,5174465,650
DESNZ,UKAEA,8/4/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Fusion,Clearer Lead Limited,5174466,1000
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Baxter Storey Ltd.,5174469,1473
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Baxter Storey Ltd.,5174470,9249
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Sundry Supplier,5174478,5124
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Baxter Storey Ltd.,5174479,27844.16
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,Mouser Electronics,5174480,1803.88
DESNZ,UKAEA,8/4/2024,ICT,Expense - Property,Snelling Business Systems Limited,5174482,5520
DESNZ,UKAEA,8/4/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Fusion,4C Associates Ltd,5174484,6436.69
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Keith Cook Construction Ltd,5174485,15759.69
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Charles Thompson Limited,5174486,4107
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Support Services,HM Treasury T/A Government Internal Audit Service,5174487,5165
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Support Services,HM Treasury T/A Government Internal Audit Service,5174487,19543.75
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Bojen Electrical Ltd,5174491,4135.13
DESNZ,UKAEA,8/4/2024,Learning and Development,Expense - Support Services,ETAP Automation LTD,5174494,3100
DESNZ,UKAEA,8/4/2024,Personnel Related,Expense - Support Services,WR Group Limited,5174500,575
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Amber Integrated Controls & Automation Ltd.,5174502,24381
DESNZ,UKAEA,8/4/2024,Travel,Expense - Fusion,Earth Trust,5174503,1370.83
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Property,McBains Ltd,5174504,5778.5
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,MetPrep Ltd.,5174509,19990.56
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Op-Tec Systems Ltd,5174510,1190.83
DESNZ,UKAEA,8/4/2024,ICT,Expense - Fusion,Oracle Corporation UK Limited,5174511,814.52
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Other,Burges Salmon,5174514,8402
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Fusion,SA Group Ltd,5174515,15804
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Fusion,SA Group Ltd,5174516,10802.75
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Property,Brodies LLP,5174517,3699
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,Hutchinson Engineering Limited,5174518,960
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,Barclays Eagle Labs Cumbria,5174520,5875
DESNZ,UKAEA,8/4/2024,Communications,Expense - Support Services,Digipress,5174522,1607
DESNZ,UKAEA,8/4/2024,Communications,Expense - Other,NLA Media Access Ltd.,5174524,666.24
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Cool-Therm (UK) Limited,5174525,3878.8
DESNZ,UKAEA,8/4/2024,Office Solutions,Expense - Fusion,Leach Colour Limited,5174526,10316.25
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,D Furnell Plant Services Ltd,5174527,850
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of Liverpool,5174528,4227.08
DESNZ,UKAEA,8/4/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Fusion,Deloitte LLP,5174531,4688
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Hepco Slide Systems Ltd,5174532,3447.85
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Kurt J. Lesker Company Ltd,5174534,5454
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Other,FISHERSCIENTIFIC,5174535,519.5
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Newsome Limited,5174537,590
DESNZ,UKAEA,8/4/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Support Services,Hydrock Consultants Ltd,5174539,1284.19
DESNZ,UKAEA,8/4/2024,ICT,Expense - Property,Ivanti UK Ltd,5174540,1700
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Property,Glanville Consultants,5174541,5300
DESNZ,UKAEA,8/4/2024,Construction,Expense - Fusion,Mildren Construction Ltd,5174542,60894.34
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,WMH Transmissions LTD,5174543,32780
DESNZ,UKAEA,8/4/2024,Personnel Related,Expense - Fusion,Clearer Lead Limited,5174544,1200
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,Fumair Ltd,5174545,5305
DESNZ,UKAEA,8/4/2024,Communications,Expense - Other,32West Ltd,5174548,1242.43
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Swagelok Manchester  t/a Manchester Fluid System Technologies Limited,5174551,707.89
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Special Metals Fabrication,5174554,7716
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Meridian Biotechnologies Ltd.,5174557,660
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,SouthernsBroadstock Limited,5174562,23828
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174563,3293.92
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174564,2600
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174565,4281.42
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174566,4272.23
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174567,4543.25
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174568,3333
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174569,947.12
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174570,2916.75
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174573,3381.06
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of York - GBP,5174574,3278.23
DESNZ,UKAEA,8/4/2024,Waste Management,Expense - Fusion,Berkshire Pallets Ltd,5174575,951.3
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Other,Harrison Expense - Property Holdings (Malton) Limited,5174576,2500
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,EW Beard Ltd,5174578,647648.99
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,Complete Storage & Interiors Ltd. (CSI),5174579,899.93
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Other,RCD Lockinge Ltd,5174580,2858.56
DESNZ,UKAEA,8/4/2024,Learning and Development,Expense - Support Services,Sundry Supplier,5174583,550
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,BOC Ltd,5174589,675.7
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Fusion,RCD Lockinge Ltd,5174590,2459.44
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Fusion,RCD Lockinge Ltd,5174591,26303.19
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Special Metals Fabrication,5174592,1321
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Allectra Ltd,5174593,1941.6
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Other,Safe Training Systems Ltd,5174594,5444.97
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Island Optics Ltd,5174599,4325
DESNZ,UKAEA,8/4/2024,Temporary Staff - Industrial Placements,Expense - Fusion,Element Digital Engineering Ltd,5174602,20259.7
DESNZ,UKAEA,8/4/2024,ICT,Expense - Property,Aztex Solutions Ltd,5174604,5141.14
DESNZ,UKAEA,8/4/2024,ICT,Expense - Property,Snelling Business Systems Limited,5174605,170717
DESNZ,UKAEA,8/4/2024,Research,Expense - Fusion,University of Reading,5174606,3000
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Fusion,BSI Standards Ltd,5174607,4306.08
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Support Services,BSI Standards Ltd,5174607,8612.16
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Support Services,BSI Standards Ltd,5174607,4306.07
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Phoenix Dosimetry Ltd,5174622,9472
DESNZ,UKAEA,8/4/2024,Learning and Development,Expense - Support Services,Premier People Solutions T/A Premier Partnership,5174624,550
DESNZ,UKAEA,8/4/2024,Temporary Staff - Industrial Placements,Expense - Other,Element Digital Engineering Ltd,5174626,14950
DESNZ,UKAEA,8/4/2024,Learning and Development,Expense - Fusion,Factair Ltd,5174631,890
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Factair Ltd,5174631,5635.88
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Property,Avison Young (UK) Limited,5174632,61045
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,AtkinsRéalis – Lead Advisor Design Contract,5174633,8745
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Property,Carter Jonas LLP,5174636,1250
DESNZ,UKAEA,8/4/2024,Professional Services,Expense - Property,Baker Bond & Green  Limited,5174637,11009.38
DESNZ,UKAEA,8/4/2024,Construction,Expense - Property,Kier Construction Ltd PBACCDP,5174638,568452.65
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Property,Edmundson Electricals Ltd,5174640,1241.66
DESNZ,UKAEA,8/4/2024,Office Solutions,Expense - Property,"Identilam, a trading unit of CCL Label Limited",5174642,540
DESNZ,UKAEA,8/4/2024,Facilities,Expense - Property,OCS Group UK Ltd,5174645,14594
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5174646,512.46
DESNZ,UKAEA,8/4/2024,Engineering Goods,Expense - Fusion,Edmundson Electricals Ltd,5174651,895.36
DESNZ,UKAEA,8/5/2024,Research,Expense - Other,University of Bristol,5175752,-305064
DESNZ,UKAEA,8/5/2024,Research,Expense - Fusion,University of Bristol,5176209,2327.75
DESNZ,UKAEA,8/5/2024,Research,Expense - Fusion,University of Bristol,5176565,2327.75
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Support Services,Faro Technologies UK Ltd,5176769,1790
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,B & M Engineers Ltd,5176771,1230
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Other,Mouser Electronics,5176777,581.7
DESNZ,UKAEA,8/5/2024,Communications,Expense - Other,32West Ltd,5176783,6089.67
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Fusion,Burges Salmon,5176785,-2626
DESNZ,UKAEA,8/5/2024,Personnel Related,Expense - Fusion,WR Group Limited,5176787,665
DESNZ,UKAEA,8/5/2024,Research,Expense - Other,IDOM UK Ltd,5176788,6500
DESNZ,UKAEA,8/5/2024,ICT,Expense - Fusion,Sensat Digital Limited,5176791,2500
DESNZ,UKAEA,8/5/2024,Research,Expense - Other,Full Matrix Ltd,5176792,6500
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5176799,554.13
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Fusion,SA Group Ltd,5176800,17775
DESNZ,UKAEA,8/5/2024,Travel,Expense - Support Services,UNITAXI LTD,5176803,770
DESNZ,UKAEA,8/5/2024,Travel,Expense - Support Services,Flightlink Chauffeurs Limited,5176805,7464.41
DESNZ,UKAEA,8/5/2024,Travel,Expense - Support Services,Flightlink Chauffeurs Limited,5176806,780
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Fusion,Carter Jonas LLP,5176812,1368.5
DESNZ,UKAEA,8/5/2024,Construction,Expense - Property,AtkinsRéalis – Lead Advisor Design Contract,5176816,8450
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,B & M Engineers Ltd,5176832,1400
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,Promega UK Ltd,5176833,5637.94
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,Edmundson Electricals Ltd,5176841,1200.08
DESNZ,UKAEA,8/5/2024,Construction,Expense - Fusion,AtkinsRéalis – Lead Advisor Design Contract,5176846,25100
DESNZ,UKAEA,8/5/2024,Communications,Expense - Other,The Yard Creative Limited,5176852,11125
DESNZ,UKAEA,8/5/2024,Communications,Expense - Other,The Yard Creative Limited,5176853,1375
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,Brunel Engraving Company Limited,5176854,654.1
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,Northern Valve & Fitting Company,5176862,2103.5
DESNZ,UKAEA,8/5/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Property,Henham Strategy,5176865,8000
DESNZ,UKAEA,8/5/2024,Facilities,Expense - Fusion,SouthernsBroadstock Limited,5176866,615
DESNZ,UKAEA,8/5/2024,Facilities,Expense - Other,SouthernsBroadstock Limited,5176867,1718
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Property,Brodies LLP,5176871,4052.67
DESNZ,UKAEA,8/5/2024,Construction,Expense - Property,Socomec U.K. Limited,5176880,5865
DESNZ,UKAEA,8/5/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5176884,6091.25
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Other,EON Control Solutions Limited,5176886,2053.2
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Fusion,Burges Salmon,5176889,2626
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,Farnell Electronic Components Ltd,5176896,7324
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Fusion,SA Group Ltd,5176902,10549.61
DESNZ,UKAEA,8/5/2024,Construction,Expense - Property,Kier Construction Ltd PBACCDP,5176903,396546.48
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Property,Arcadis Consulting (UK) Limited,5176904,500.74
DESNZ,UKAEA,8/5/2024,Facilities,Expense - Property,Wilson James Limited,5176905,13259.33
DESNZ,UKAEA,8/5/2024,Travel,Expense - Support Services,Sundry Supplier,5176909,500
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5176913,594.31
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Fusion,Moore Industries - Europe Inc,5176915,2640
DESNZ,UKAEA,8/5/2024,ICT,Expense - Fusion,British Telecommunications plc - VOIP Services,5176916,2455
DESNZ,UKAEA,8/5/2024,Research,Expense - Other,DigiLab Solutions Ltd,5176917,39840.36
DESNZ,UKAEA,8/5/2024,Research,Expense - Other,DigiLab Solutions Ltd,5176918,45339.83
DESNZ,UKAEA,8/5/2024,Facilities,Expense - Fusion,Engineering Analysis Services Ltd,5176921,1469.4
DESNZ,UKAEA,8/5/2024,Research,Expense - Other,DigiLab Solutions Ltd,5176922,21313.91
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Property,McBains Ltd,5176926,6415.94
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Property,McBains Ltd,5176927,8155.29
DESNZ,UKAEA,8/5/2024,Construction,Expense - Fusion,Glanville Consultants,5176930,775
DESNZ,UKAEA,8/5/2024,Research,Expense - Other,Gencoa Ltd,5176935,93205.1
DESNZ,UKAEA,8/5/2024,Professional Services,Expense - Property,Carter Jonas LLP,5176936,6050
DESNZ,UKAEA,8/5/2024,Personnel Related,Expense - Support Services,Hays Specialist Recruitment Ltd,5176940,3959
DESNZ,UKAEA,8/5/2024,Research,Expense - Other,University of Bristol,5176941,305064
DESNZ,UKAEA,8/5/2024,ICT,Expense - Other,Oracle Corporation UK Limited,5176943,2016.73
DESNZ,UKAEA,8/5/2024,Engineering Goods,Expense - Other,Linkam Scientific Instruments Ltd,5176945,1849.6
